WAVELENGTH,THROUGHPUT
3660.0,0.0503293279597845
3661.04248046875,0.04703733696325729
3670.0,0.02633947166782107
3671.045166015625,0.02391534125502083
3680.0,0.012608619991153518
3681.0478515625,0.01128293317151023
3690.0,0.0060667274051740255
3691.05029296875,0.005454028784038568
3700.0,0.003025307116188791
3701.052978515625,0.0027384883710454455
3710.0,0.0015906169422968068
3711.0556640625,0.0014550440551403924
3720.0,8.815528482859565E-4
3721.05810546875,8.134410876064219E-4
3730.0,5.110449256902299E-4
3731.060791015625,4.7510044751942153E-4
3740.0,3.0424478632030077E-4
3741.063232421875,2.839091665832923E-4
3750.0,1.8710370024112673E-4
3751.06591796875,1.755083263461565E-4
3760.0,1.1711739633527829E-4
3761.068603515625,1.1012976734191444E-4
3770.0,7.544652100411925E-5
3771.071044921875,7.126890058836003E-5
3780.0,4.529203130184139E-5
3781.07373046875,4.2162142097125964E-5
3790.0,2.872772835993626E-5
3791.076416015625,2.710704042850856E-5
3800.0,1.756468543491646E-5
3801.078857421875,1.6412112871364207E-5
3810.0,1.1001603910323196E-5
3811.08154296875,1.0342186671529976E-5
3820.0,6.199316016369249E-6
3821.083984375,5.693662815658834E-6
3830.0,4.835259608775309E-6
3840.0,3.857798141151941E-6
3850.0,2.8725276435414946E-6
3860.0,1.8736105877643464E-6
3870.0,8.64407613077251E-7
3871.09716796875,7.531268683687752E-7
3880.0,4.89481230406614E-7
3881.099609375,4.566799739555497E-7
3890.0,2.5912608394589874E-7
3891.102294921875,2.3453594394848302E-7
3900.0,1.50894333788036E-7
3901.10498046875,1.40468301957959E-7
3910.0,1.012999788602226E-7
3911.107421875,9.638552612283976E-8
3920.0,6.57812088932058E-8
3921.110107421875,6.194172634811389E-8
3930.0,4.499092671016077E-8
3931.11279296875,4.286272418595542E-8
3940.0,4.1040724479758576E-8
3941.115478515625,4.080662112805053E-8
3950.0,2.3209018845175892E-8
3951.117919921875,2.098399602840806E-8
3960.0,3.1484554541626096E-8
3961.12060546875,3.281874952086358E-8
3970.0,2.329462638396096E-8
3971.123291015625,2.208075863658871E-8
3980.0,5.14891427542714E-8
3981.125732421875,5.523605947253108E-8
3990.0,3.3719509773453775E-8
3991.12841796875,3.09736215754551E-8
4000.0,1.3961898389414787E-8
4001.131103515625,1.1775070214609163E-8
4010.0,1.0888938697696437E-8
4011.133544921875,1.0775540449640737E-8
4020.0,1.2387002741015563E-8
4021.13623046875,1.2594941683845508E-8
4030.0,1.586427065877131E-8
4031.138916015625,1.6284691564394663E-8
4040.0,1.8855305644987924E-9
4041.1416015625,2.735785058128537E-11
4050.0,1.2121117326573264E-8
4051.14404296875,1.3686900228568168E-8
4060.0,1.951463114933184E-8
4061.146728515625,2.0269090700443417E-8
4070.0,1.3870631253548027E-8
4071.1494140625,1.3038557968596465E-8
4080.0,1.3383875438157576E-8
4081.15185546875,1.3430202798587315E-8
4090.0,1.921038363812926E-8
4091.154541015625,1.996444741184341E-8
4100.0,1.2822706968290739E-8
4101.1572265625,1.1886872333996453E-8
4110.0,1.4045625399964916E-9
4111.15966796875,2.7717921764131763E-11
4120.0,1.2333703254028525E-8
4121.16259765625,1.3954575167738519E-8
4130.0,7.408563420080518E-9
4131.1650390625,6.544253837632994E-9
4140.0,9.161897791573859E-9
4141.16748046875,9.50832517944646E-9
4150.0,1.0576815450120119E-8
4151.17041015625,1.0719685226531798E-8
4160.0,1.974029229395502E-8
4161.1728515625,2.0939240652787984E-8
4170.0,1.4358252909308554E-8
4171.17529296875,1.348067999019864E-8
4180.0,1.5417329571314426E-8
4181.17822265625,1.5677853840771954E-8
4190.0,1.4647105819855817E-8
4191.1806640625,1.4507341928345094E-8
4200.0,2.3247122709824058E-8
4201.18359375,2.4421754770668907E-8
4210.0,2.2040744208564595E-8
4211.18603515625,2.171993951619127E-8
4220.0,2.3586987903137283E-8
4221.1884765625,2.3841522463049595E-8
4230.0,1.3977612478228115E-8
4231.19140625,1.2638934348253565E-8
4240.0,3.316746832309044E-8
4241.19384765625,3.595268490038302E-8
4250.0,1.7848834701483894E-8
4251.1962890625,1.538843740358995E-8
4260.0,1.758758462905415E-8
4261.19921875,1.788586477569438E-8
4270.0,2.412877665815228E-8
4271.20166015625,2.49820614977899E-8
4280.0,1.8344111309324095E-8
4281.20458984375,1.743433942981637E-8
4290.0,2.868722696186162E-8
4291.20703125,3.023619999664803E-8
4300.0,3.7126240591884086E-8
4301.20947265625,3.807177874475061E-8
4310.0,2.7470185043019003E-8
4311.21240234375,2.6006486117642484E-8
4320.0,2.0998846221409322E-8
4321.21484375,2.0305858375734724E-8
4330.0,1.951060909894206E-8
4331.2177734375,1.940227302449293E-8
4340.0,1.650018361891036E-8
4341.22021484375,1.6094520651286504E-8
4350.0,3.1661005663673475E-8
4351.22265625,3.3830917401073214E-8
4360.0,2.0511078956113436E-8
4361.2255859375,1.8649342396070277E-8
4370.0,1.2532790158040529E-8
4371.22802734375,1.167711464938148E-8
4380.0,2.6779741050955777E-8
4381.23046875,2.8899076815463818E-8
4390.0,1.615848120129669E-8
4391.2333984375,1.4364800723378575E-8
4400.0,2.7303167747431683E-8
4401.23583984375,2.9128888470068967E-8
4410.0,1.7615542745293252E-8
4411.23876953125,1.598659709726571E-8
4420.0,2.0561963713632958E-8
4421.2412109375,2.1213026155023534E-8
4430.0,2.0319481572817773E-8
4431.244140625,2.019112744868757E-8
4440.0,2.2804317679526433E-8
4441.24658203125,2.3176844975463447E-8
4450.0,1.949191362377009E-8
4451.2490234375,1.896539813350892E-8
4460.0,2.0844025485706787E-8
4461.251953125,2.111539385075017E-8
4470.0,1.3201055991194212E-8
4471.25439453125,1.2062426481514974E-8
4480.0,2.0789874265502377E-8
4481.25732421875,2.2046268642283856E-8
4490.0,1.994643074186157E-8
4491.259765625,1.9643444950943527E-8
4500.0,2.347630365711771E-8
4501.26220703125,2.402867343338877E-8
4510.0,2.0607961222820437E-8
4511.26513671875,2.011448250809074E-8
4520.0,2.770060051957398E-8
4521.267578125,2.8800073623046956E-8
4530.0,1.8628759094260715E-8
4531.2705078125,1.7147855865090147E-8
4540.0,1.8803167318269626E-8
4541.27294921875,1.9044717401868947E-8
4550.0,2.499943479596104E-8
4551.275390625,2.5870278127096108E-8
4560.0,2.3018358928454667E-8
4561.2783203125,2.2602659853765093E-8
4570.0,2.1700858191658226E-8
4571.28076171875,2.1565860484695858E-8
4580.0,1.5026691945973476E-8
4581.28369140625,1.4063290929481938E-8
4590.0,1.0971957679115806E-8
4591.2861328125,1.0515498947742334E-8
4600.0,2.41401343694191E-8
4601.28857421875,2.6156301759562802E-8
4610.0,2.595879778071243E-8
4611.29150390625,2.5932340169213402E-8
4620.0,1.9279634820965135E-8
4621.2939453125,1.828758823417746E-8
4630.0,2.657716002163057E-8
4631.296875,2.7812052722564282E-8
4640.0,2.701597729275374E-8
4641.29931640625,2.6897072039782212E-8
4650.0,2.3975579770604447E-8
4651.3017578125,2.3538276855598387E-8
4660.0,2.2780014720635935E-8
4661.3046875,2.266623000863664E-8
4670.0,2.0327145586383645E-8
4671.30712890625,1.9977570256002378E-8
4680.0,1.78303355891543E-8
4681.31005859375,1.7504356665327886E-8
4690.0,3.0619359317944064E-8
4691.3125,3.260112832336636E-8
4700.0,2.0593921612412385E-8
4701.3154296875,1.877497607072667E-8
4710.0,2.2646386452981362E-8
4711.31787109375,2.323414169256976E-8
4720.0,2.8540599409111913E-8
4721.3203125,2.9347954319209132E-8
4730.0,3.3546849524075203E-8
4731.3232421875,3.418728313442608E-8
4740.0,1.990943693896105E-8
4741.32568359375,1.7728960855984884E-8
4750.0,1.9271345151520385E-8
4751.32861328125,1.9505691832752558E-8
4760.0,1.4925369518189672E-8
4761.3310546875,1.422196057000811E-8
4770.0,2.4730473968962085E-8
4771.333984375,2.6348292434877603E-8
4780.0,1.9516831220279558E-8
4781.33642578125,1.8462824838430396E-8
4790.0,1.890032037377986E-8
4791.3388671875,1.8967958158247464E-8
4800.0,2.6241495623774712E-8
4801.341796875,2.7368850551510375E-8
4810.0,2.3519145629494584E-8
4811.34423828125,2.2923796351461133E-8
4820.0,2.0967978431175656E-8
4821.34716796875,2.0660820783002502E-8
4830.0,3.3753699834844705E-8
4831.349609375,3.579627178261624E-8
4840.0,2.7153919006529814E-8
4841.3525390625,2.5802146197438965E-8
4850.0,2.147486030745506E-8
4851.35498046875,2.079655813989024E-8
4860.0,2.8794390031297498E-8
4861.357421875,3.005063582626305E-8
4870.0,2.3419381361310558E-8
4871.3603515625,2.2375245942416268E-8
4880.0,2.2716379066473556E-8
4881.36279296875,2.2770221794443334E-8
4890.0,3.2283864067633373E-8
4891.36572265625,3.379263644943095E-8
4900.0,1.8072493920417794E-8
4901.3681640625,1.5576691574199524E-8
4910.0,1.6637858264327733E-8
4911.37109375,1.6806469498884796E-8
4920.0,1.3364590708261044E-8
4921.37353515625,1.2816525122218719E-8
4930.0,2.39169514282869E-8
4931.3759765625,2.5688202672525512E-8
4940.0,9.6533860701736E-9
4941.37890625,7.088613200253607E-9
4950.0,1.4823183696050539E-8
4951.38134765625,1.6062943918998075E-8
4960.0,1.3857346424971679E-8
4961.38427734375,1.3502958852915475E-8
4970.0,1.2262071065928952E-8
4971.38671875,1.2062273983315569E-8
4980.0,1.1094286580318687E-8
4981.3896484375,1.0938060686192545E-8
4990.0,1.4034771366525744E-8
4991.39208984375,1.4537342662203431E-8
5000.0,1.4785575495085056E-8
5001.39501953125,1.482339712275493E-8
5010.0,2.23708151652558E-8
5011.3974609375,2.3596577282018846E-8
5020.0,2.1141243873529036E-8
5021.39990234375,2.0741674124384866E-8
5030.0,2.0515894977159647E-8
5031.40283203125,2.0478412969430024E-8
5040.0,1.754349050238546E-8
5041.4052734375,1.7063849163922833E-8
5050.0,1.8357815288895213E-8
5051.408203125,1.8569781389076835E-8
5060.0,8.211797050776344E-9
5061.41064453125,6.511494457512693E-9
5070.0,1.9268958857192517E-8
5071.41357421875,2.136810048182093E-8
5080.0,2.7376150939043325E-8
5081.416015625,2.8366779834890724E-8
5090.0,1.1576373491948302E-8
5091.4189453125,8.801409400195078E-9
5100.0,1.370952549749256E-8
5101.42138671875,1.452237181455879E-8
5110.0,1.2737617347434102E-8
5111.42431640625,1.2441341018206498E-8
5120.0,1.82003680849557E-8
5121.4267578125,1.9158325922127824E-8
5130.0,1.7625343950569458E-8
5131.42919921875,1.737193909881918E-8
5140.0,1.748182798261722E-8
5141.43212890625,1.749809163332865E-8
5150.0,1.667731160962075E-8
5151.4345703125,1.653991258762436E-8
5160.0,1.9662097170239506E-8
5161.4375,2.0185984704036002E-8
5170.0,2.103951150253005E-8
5171.43994140625,2.118300732121285E-8
5180.0,1.3375257272604486E-8
5181.44287109375,1.205943703644065E-8
5190.0,1.9895425589579298E-8
5191.4453125,2.1218692036552718E-8
5200.0,2.1141489635774997E-8
5201.4482421875,2.1128422236116517E-8
5210.0,2.6434314175393376E-8
5211.45068359375,2.7334202445176704E-8
5220.0,2.4318623071037483E-8
5221.45361328125,2.380598018838038E-8
5230.0,1.59681801810983E-8
5231.4560546875,1.4633225124239909E-8
5240.0,1.8424619024286938E-8
5241.45849609375,1.9071741041644223E-8
5250.0,2.42911167965311E-8
5251.46142578125,2.51840145506265E-8
5260.0,1.8520233779783138E-8
5261.4638671875,1.7377944101185987E-8
5270.0,1.4225119677221914E-8
5271.466796875,1.3683427622428158E-8
5280.0,1.2956567081093696E-8
5281.46923828125,1.2831428253866188E-8
5290.0,2.156270415521686E-8
5291.47216796875,2.306925894937336E-8
5300.0,1.3151916031701893E-8
5301.474609375,1.143727367199074E-8
5310.0,2.10363638033067E-8
5311.4775390625,2.2699734918724932E-8
5320.0,2.0386488023867133E-8
5321.47998046875,1.9984841715068244E-8
5330.0,2.1907001684930004E-8
5331.48291015625,2.2241494355416953E-8
5340.0,2.0183522604865024E-8
5341.4853515625,1.9824668213773964E-8
5350.0,1.8686534507548873E-8
5351.48779296875,1.8487673319671046E-8
5360.0,1.132392432028375E-8
5361.49072265625,1.0069543605634018E-8
5370.0,2.3925745881018847E-8
5371.4931640625,2.635674699571349E-8
5380.0,2.5615263312836795E-8
5381.49609375,2.5484886750655308E-8
5390.0,3.55118304264016E-8
5391.49853515625,3.7278456403060924E-8
5400.0,2.4189367144166206E-8
5401.50146484375,2.187804027547273E-8
5410.0,1.9432012986280818E-8
5411.50390625,1.8999223272171543E-8
5420.0,1.3132070995926669E-8
5421.5068359375,1.2091669244679342E-8
5430.0,2.7995138142264723E-8
5431.50927734375,3.082069618107978E-8
5440.0,2.8838966008500806E-8
5441.51220703125,2.8486072037898353E-8
5450.0,1.608409680302638E-8
5451.5146484375,1.387138269687412E-8
5460.0,1.008478442430387E-8
5461.517578125,9.407691257985708E-9
5470.0,1.936783464069046E-8
5471.52001953125,2.1152264146144366E-8
5480.0,1.7532605476758412E-8
5481.5224609375,1.688287842612211E-8
5490.0,2.2769019936875856E-8
5491.525390625,2.382788396902738E-8
5500.0,1.574752660678557E-8
5501.52783203125,1.4291033466115219E-8
5510.0,1.8198198739016883E-8
5511.53076171875,1.890395886841616E-8
5520.0,2.990766146460819E-8
5521.533203125,3.189915835130936E-8
5530.0,2.8389006204665238E-8
5531.5361328125,2.7752296414851566E-8
5540.0,1.6234479021446754E-8
5541.53857421875,1.4141292281419386E-8
5550.0,2.4072221886838972E-8
5551.54150390625,2.588092700515494E-8
5560.0,1.9761285033080242E-8
5561.5439453125,1.864455186654943E-8
5570.0,3.2686366095624166E-8
5571.546875,3.5249692207523796E-8
5580.0,1.77523940054673E-8
5581.54931640625,1.4550961729148978E-8
5590.0,3.041293674340285E-8
5591.55224609375,3.3325667954224E-8
5600.0,2.665644111570468E-8
5601.5546875,2.542940168266036E-8
5610.0,2.6702466681032445E-8
5611.5576171875,2.693718358475999E-8
5620.0,1.8795749479249654E-8
5621.56005859375,1.7291727896981113E-8
5630.0,2.4026604830053752E-8
5631.56298828125,2.527239702517132E-8
5640.0,3.075730458613033E-8
5641.5654296875,3.177441638380509E-8
5650.0,1.768131264701584E-8
5651.56787109375,1.5063091748281138E-8
5660.0,3.4381731363947386E-8
5661.57080078125,3.7978480855522466E-8
5670.0,3.242689120760721E-8
5671.57373046875,3.13909724321067E-8
5680.0,2.0738573656727224E-8
5681.576171875,1.874713597953216E-8
5690.0,2.0225940117807105E-8
5691.57861328125,2.0502897760854914E-8
5700.0,1.782732989011436E-8
5701.58154296875,1.732515899379582E-8
5710.0,2.070272348063422E-8
5711.583984375,2.1337861581046014E-8
5720.0,1.2928938004429266E-8
5721.5869140625,1.1342755795685741E-8
5730.0,2.4961103763377274E-8
5731.58935546875,2.753381191523855E-8
5740.0,2.5185052061666775E-8
5741.59228515625,2.4740657599814572E-8
5750.0,2.692796942316946E-8
5751.5947265625,2.7342600689222696E-8
5760.0,2.2455699141507514E-8
5761.59765625,2.1527359104421193E-8
5770.0,1.1203493304264192E-8
5771.60009765625,9.238622055485947E-9
5780.0,1.649555613687331E-8
5781.60302734375,1.7879640815324642E-8
5790.0,1.9449123467010375E-8
5791.60546875,1.9749019729712495E-8
5800.0,1.857546491899016E-8
5801.6083984375,1.8350752773278914E-8
5810.0,9.843821075942492E-9
5811.61083984375,8.211803436604245E-9
5820.0,1.6410385058366764E-8
5821.61376953125,1.7984105605814644E-8
5830.0,1.879442084716783E-8
5831.6162109375,1.8953423396472442E-8
5840.0,1.8822444403180775E-8
5841.619140625,1.8797154581738786E-8
5850.0,2.392553971058476E-8
5851.62158203125,2.491739664538829E-8
5860.0,2.0598897213532504E-8
5861.62451171875,1.9761940020644297E-8
5870.0,6.428698891027846E-9
5871.626953125,3.839812630056852E-9
5880.0,1.5720836813820543E-8
5881.6298828125,1.8032581520680806E-8
5890.0,1.0363413128445503E-8
5891.63232421875,8.868429543821369E-9
5900.0,1.3217154409096488E-8
5901.634765625,1.4064438030850753E-8
5910.0,7.578539345022597E-9
5911.6376953125,6.311271306363754E-9
5920.0,1.1093633626612034E-8
5921.640625,1.2031507434642334E-8
5930.0,1.6226900476184726E-8
5931.64306640625,1.705117744978677E-8
5940.0,1.8035225739266012E-8
5941.6455078125,1.8228916317888603E-8
5950.0,1.4602925504361703E-8
5951.6484375,1.3887776543381155E-8
5960.0,1.4899893234927844E-8
5961.65087890625,1.509988633610545E-8
5970.0,1.71614527606086E-8
5971.65380859375,1.7567180959098062E-8
5980.0,2.2001152300073454E-8
5981.65673828125,2.2883420251710318E-8
5990.0,1.1450490584994476E-8
5991.6591796875,9.177818981216238E-9
6000.0,2.0071487691801436E-8
6001.66162109375,2.224445356575648E-8
6010.0,2.523718539372658E-8
