# WAVELENGTH   THROUGHPUT     
  1938.6383,    0.0            
  1939.6383,    0.0            
  1940.6383,    9.386999E-8    
  1950.6399,    4.2197694E-8   
  1960.6414,    1.0205559E-7   
  1970.6431,    7.092736E-8    
  1980.6447,    7.6789355E-8   
  1990.6464,    4.212708E-8    
  2000.6482,    5.8211977E-8   
  2010.6499,    5.5417264E-8   
  2020.6517,    5.4016155E-8   
  2030.6534,    5.728105E-8    
  2040.6553,    3.209099E-8    
  2050.657,     7.074452E-8    
  2060.659,     4.1294058E-8   
  2070.661,     4.927135E-8    
  2080.6628,    6.024462E-8    
  2090.6648,    4.5137046E-8   
  2100.6667,    6.8975346E-8   
  2110.6687,    2.6739555E-8   
  2120.6707,    4.4614897E-8   
  2130.6726,    2.4052525E-8   
  2140.6746,    6.646228E-8    
  2150.6765,    3.7162707E-8   
  2160.6787,    6.116224E-8    
  2170.6807,    2.9243177E-8   
  2180.6829,    5.2576045E-8   
  2190.6848,    1.6777832E-8   
  2200.687,     2.9959196E-8   
  2210.689,     4.301457E-8    
  2220.6912,    3.85637E-8     
  2230.693,     3.3569766E-8   
  2240.6953,    3.1738498E-8   
  2250.6975,    1.9874783E-8   
  2260.6997,    2.4707482E-8   
  2270.702,     2.6867022E-10  
  2280.704,     5.085951E-8    
  2290.7063,    1.1373408E-10  
  2300.7085,    2.2499957E-8   
  2310.7104,    3.4050633E-8   
  2320.713,     1.1373408E-10  
  2330.715,     4.0090228E-8   
  2340.7173,    2.9613751E-8   
  2350.7195,    1.1105319E-8   
  2360.7217,    2.8318732E-8   
  2370.7239,    2.3666713E-8   
  2380.726,     1.0452135E-8   
  2390.7285,    1.7699548E-8   
  2400.7307,    8.387006E-9    
  2410.733,     1.1891461E-8   
  2420.735,     1.1373408E-10  
  2430.7375,    2.7440452E-8   
  2440.7397,    3.8622602E-8   
  2450.7422,    4.2317655E-8   
  2460.7444,    1.4580539E-8   
  2470.7466,    3.408725E-8    
  2480.749,     3.4052565E-8   
  2490.7512,    1.8717802E-8   
  2500.7537,    5.3336066E-8   
  2510.756,     2.945604E-8    
  2520.7583,    3.7104034E-8   
  2530.7605,    2.1874904E-8   
  2540.763,     2.5510602E-8   
  2550.7654,    4.157867E-8    
  2560.7676,    2.8375586E-8   
  2570.77,      4.428469E-8    
  2580.7725,    4.008648E-8    
  2590.775,     4.325836E-8    
  2600.777,     6.394536E-8    
  2610.7795,    1.0076945E-7   
  2620.782,     2.8975283E-8   
  2630.7842,    6.90422E-8     
  2640.7866,    4.2760206E-8   
  2650.789,     4.794745E-8    
  2660.7915,    6.555023E-8    
  2670.7937,    2.0056373E-8   
  2680.7961,    6.917024E-8    
  2690.7986,    4.093906E-8    
  2700.801,     4.733479E-8    
  2710.8035,    5.7219193E-8   
  2720.806,     5.583241E-8    
  2730.8083,    6.564984E-8    
  2740.8108,    2.0131989E-8   
  2750.813,     4.9668646E-8   
  2760.8157,    7.426208E-8    
  2770.818,     7.896515E-8    
  2780.8203,    7.8683385E-8   
  2790.823,     3.5591604E-8   
  2800.8252,    6.37118E-8     
  2810.828,     8.576102E-8    
  2820.83,      7.736414E-8    
  2830.8325,    8.436503E-8    
  2840.8352,    8.624132E-8    
  2850.8376,    3.305467E-8    
  2860.84,      5.2876235E-8   
  2870.8425,    3.7766725E-8   
  2880.845,     8.894598E-8    
  2890.8474,    6.5417424E-8   
  2900.8499,    4.584124E-8    
  2910.8523,    4.9529696E-8   
  2920.8547,    5.2416624E-8   
  2930.8574,    4.6883255E-8   
  2940.8599,    6.181811E-8    
  2950.8623,    1.931511E-8    
  2960.8647,    5.9791944E-8   
